811,792,153
841,159,866
852,119,120
520,558,557
590,591,628
81,170,80
81,183,170
183,81,82
496,458,459
497,496,459
593,556,557
556,593,592
82,83,197
161,41,42
38,184,37
31,32,268
184,854,36
247,276,275
276,247,248
49,206,48
277,276,248
51,208,50
308,309,339
2,866,159
2,159,1
159,0,1
540,502,503
746,724,725
507,545,544
545,581,544
580,543,544
581,580,544
710,709,685
793,152,153
811,153,154
792,793,153
793,792,773
744,108,109
661,662,144
591,629,628
629,591,592
661,629,662
629,661,628
843,123,848
422,423,459
458,422,459
422,458,421
423,460,459
498,460,461
497,460,498
460,497,459
563,600,599
600,563,564
519,520,557
556,519,557
518,519,556
212,192,213
545,508,546
508,545,507
370,369,339
369,370,403
26,391,25
164,43,44
172,186,185
186,172,173
173,163,174
163,164,174
164,163,43
38,39,853
39,160,853
160,39,40
37,184,36
38,853,184
855,32,33
32,855,268
854,35,36
185,198,854
185,854,184
202,224,223
245,224,225
624,656,623
708,684,709
709,684,685
552,589,588
476,438,439
549,585,548
550,549,512
207,206,49
207,208,229
207,49,50
208,207,50
277,305,276
251,231,252
277,249,278
249,277,248
250,249,229
249,250,278
209,208,51
209,210,231
209,51,52
210,209,52
309,340,339
340,370,339
370,340,371
866,2,3
841,866,833
4,866,3
430,467,429
506,507,544
543,506,544
505,506,543
506,505,469
470,506,469
506,470,507
502,859,465
539,502,540
539,859,502
809,808,789
808,809,156
810,154,155
810,811,154
809,155,156
155,809,810
808,788,789
15,16,861
576,539,540
788,769,789
769,788,768
702,726,725
707,708,731
578,616,615
774,151,152
774,753,151
793,774,152
774,793,773
753,754,151
810,791,811
791,792,811
794,131,775
775,131,132
575,611,574
140,596,139
595,140,141
629,143,662
629,630,143
630,629,592
593,630,592
630,142,143
142,630,593
142,594,141
558,594,557
594,593,557
594,142,593
594,595,141
595,594,558
842,843,848
124,842,848
842,124,125
835,842,125
389,427,426
98,99,538
99,575,538
575,99,100
501,98,538
697,719,696
737,738,758
719,718,696
609,642,608
642,609,643
454,455,492
572,609,608
571,572,608
607,571,608
571,607,570
497,533,496
533,571,570
601,600,564
567,603,566
603,567,604
403,440,439
231,232,252
210,232,231
82,197,183
75,177,176
177,178,192
73,211,72
179,76,166
178,165,76
165,177,75
177,165,178
168,181,180
245,274,273
274,302,273
397,434,433
549,511,512
511,549,548
510,511,548
428,858,391
391,858,25
858,428,465
23,858,465
392,391,358
359,392,358
392,428,391
428,392,429
30,31,268
30,268,856
391,857,358
26,857,391
857,327,358
327,857,28
162,172,161
162,161,42
172,162,173
162,163,173
162,43,163
162,42,43
184,171,185
41,853,160
171,184,853
172,171,161
171,172,185
853,161,171
853,41,161
201,202,223
241,220,221
35,219,34
198,219,854
220,219,198
33,34,219
226,227,247
247,227,248
204,226,225
224,244,223
245,244,224
244,245,273
624,586,587
585,586,623
586,624,623
586,585,549
550,586,549
586,550,587
552,514,515
514,478,515
276,304,275
305,304,276
308,280,309
280,251,252
230,250,229
251,230,231
208,230,229
230,251,250
209,230,208
230,209,231
329,360,359
470,432,433
432,470,469
432,431,395
431,432,469
505,468,469
468,431,469
431,468,430
468,467,430
502,466,503
466,428,429
466,502,465
428,466,465
466,467,503
467,466,429
22,23,465
859,22,465
539,19,20
767,746,768
7,8,864
700,675,676
15,675,14
675,862,14
862,675,700
675,15,861
723,700,724
862,723,12
723,862,700
647,614,615
726,747,725
747,746,725
746,747,768
747,769,768
701,700,676
724,701,725
700,701,724
701,702,725
648,647,615
616,648,615
702,703,726
726,703,727
703,704,727
704,703,679
769,770,789
728,704,705
704,728,727
542,505,543
733,710,149
710,733,709
812,131,794
812,813,130
813,812,794
644,611,645
611,612,645
612,611,575
595,558,521
559,140,595
140,559,596
835,826,827
126,835,125
126,127,825
826,126,825
126,826,835
129,813,794
129,794,795
844,843,837
843,836,837
842,836,843
836,835,827
836,842,835
836,828,837
828,836,827
817,828,827
828,817,818
605,638,604
427,95,464
94,95,427
390,94,427
389,390,427
460,424,461
424,460,423
425,424,387
424,425,461
425,462,461
462,425,426
425,388,426
388,389,426
388,425,387
501,97,98
537,575,574
575,537,538
536,537,574
537,536,500
537,501,538
501,537,500
716,694,717
573,536,574
536,573,535
572,573,609
573,572,535
606,607,640
607,606,570
534,498,535
572,534,535
534,497,498
534,572,571
533,534,571
534,533,497
601,634,600
634,601,635
526,527,564
526,563,525
563,526,564
601,602,635
603,602,566
458,457,421
457,420,421
554,591,590
479,516,515
478,479,515
370,404,403
404,370,371
404,440,403
405,404,371
521,558,520
559,521,522
595,521,559
484,521,520
560,559,522
559,560,596
597,631,139
597,560,561
596,597,139
560,597,596
232,53,54
53,232,210
53,210,52
318,61,62
317,318,348
349,318,62
318,349,348
347,317,348
176,73,74
75,176,74
191,211,73
211,191,212
212,191,192
191,177,192
176,191,73
191,176,177
166,77,167
77,78,168
167,168,180
197,182,183
79,183,182
182,181,169
79,170,183
182,169,79
77,168,167
78,169,181
78,181,168
246,247,275
226,246,225
246,226,247
246,245,225
246,274,245
274,246,275
332,302,333
437,401,438
471,470,433
470,471,507
434,471,433
471,508,507
471,472,508
472,471,434
510,509,473
508,509,546
509,472,473
472,509,508
438,402,439
402,403,439
402,369,403
401,402,438
858,24,25
24,858,23
360,393,359
393,430,429
393,392,359
392,393,429
29,30,856
327,29,856
29,327,28
857,27,28
27,857,26
164,175,174
164,44,45
164,45,175
33,219,855
35,854,219
228,207,229
228,249,248
207,228,206
249,228,229
228,227,206
227,228,248
204,205,226
205,227,226
205,47,48
205,204,47
206,205,48
227,205,206
302,301,273
332,301,302
301,332,331
242,241,221
856,268,269
297,327,856
297,269,298
856,269,297
855,240,268
220,855,219
240,220,241
220,240,855
269,240,241
240,269,268
627,589,590
627,590,628
145,661,144
680,704,679
705,680,681
650,680,679
704,680,705
651,680,650
680,651,681
618,650,617
618,580,581
580,618,617
619,618,581
651,618,619
618,651,650
550,551,587
551,588,587
551,552,588
551,514,552
440,477,439
477,476,439
477,440,478
514,477,478
398,364,365
397,398,434
364,398,397
303,274,275
302,303,333
303,302,274
304,303,275
340,341,371
281,280,252
280,281,309
250,279,278
251,279,250
279,280,308
280,279,251
307,279,308
279,307,278
306,305,277
306,277,278
306,307,337
307,306,278
369,338,339
338,308,339
307,338,337
338,307,308
300,301,331
396,397,433
396,432,395
432,396,433
21,22,859
20,21,859
20,859,539
19,860,18
576,860,539
860,19,539
8,766,864
805,7,864
865,4,5
866,865,833
866,4,865
833,822,834
13,862,12
862,13,14
10,11,863
11,723,863
723,11,12
17,861,16
614,613,576
860,613,18
613,860,576
577,576,540
577,578,615
577,614,576
614,577,615
649,650,679
650,649,617
649,616,617
649,648,616
647,677,676
677,701,676
701,677,702
648,677,647
706,705,681
682,706,681
707,706,682
753,752,731
752,774,773
774,752,753
751,752,773
791,772,792
792,772,773
751,772,750
772,751,773
809,790,810
790,809,789
790,791,810
770,790,789
748,726,727
748,747,726
747,748,769
748,770,769
616,579,617
580,579,543
579,580,617
578,579,616
542,579,578
579,542,543
467,504,503
504,468,505
468,504,467
542,504,505
733,150,754
150,733,149
754,150,151
732,708,709
708,732,731
732,753,731
732,754,753
732,733,754
733,732,709
128,795,796
795,128,129
100,101,612
100,612,575
757,737,758
838,844,837
852,847,119
121,847,852
817,800,818
782,800,781
664,663,635
663,634,635
634,663,136
136,663,135
714,713,691
637,603,604
638,637,604
93,390,92
390,93,94
499,498,461
498,499,535
536,499,500
499,536,535
499,462,500
462,499,461
427,463,426
463,427,464
501,463,464
463,501,500
463,462,426
462,463,500
70,319,69
351,68,69
319,351,69
351,319,320
97,501,464
97,464,96
95,96,464
721,698,699
741,719,742
741,718,719
716,739,738
739,716,717
694,695,717
718,695,696
695,718,717
695,670,696
641,607,608
607,641,640
642,641,608
670,641,642
671,642,643
671,697,696
671,670,642
670,671,696
66,417,65
453,417,454
416,417,453
417,416,65
418,455,454
417,418,454
418,417,66
66,67,419
610,644,643
609,610,643
611,610,574
644,610,611
573,610,609
610,573,574
639,640,668
639,638,605
606,639,605
639,606,640
632,137,138
598,138,631
491,453,454
491,454,492
528,491,492
491,528,527
529,528,492
529,567,566
528,529,566
526,490,527
490,491,527
491,490,453
565,528,566
565,601,564
527,565,564
528,565,527
565,602,601
602,565,566
532,533,570
533,532,496
553,552,515
589,553,590
552,553,589
516,553,515
554,553,516
553,554,590
555,518,556
591,555,592
555,556,592
554,555,591
479,480,516
440,441,478
441,479,478
441,404,405
404,441,440
485,486,522
521,485,522
484,485,521
485,484,447
416,64,65
563,562,525
562,563,599
524,562,561
562,524,525
486,523,522
523,524,561
560,523,561
523,560,522
349,379,348
379,380,413
380,379,349
347,377,346
218,84,85
84,218,197
83,84,197
214,235,213
233,211,212
211,233,72
233,71,72
320,291,321
178,193,192
192,193,213
193,214,213
193,194,214
476,475,438
475,476,512
511,475,512
475,437,438
547,510,548
547,583,546
547,509,510
509,547,546
394,361,395
394,431,430
431,394,395
361,394,360
394,393,360
393,394,430
201,188,202
175,188,174
203,224,202
224,203,225
203,204,225
220,199,221
186,199,185
199,198,185
199,220,198
200,199,186
199,200,221
222,200,201
200,222,221
222,201,223
222,242,221
270,269,241
269,270,298
242,270,241
270,242,271
327,328,358
328,359,358
328,329,359
329,328,298
297,328,327
328,297,298
