922,9,10
1236,3,4
1236,2,3
1034,1035,8
11,922,10
749,11,12
275,239,84
239,83,84
315,86,87
276,315,314
276,314,275
86,276,85
276,86,315
85,276,275
85,275,84
359,315,87
1261,1299,1260
1213,1261,1260
1212,1213,1260
1059,1002,1003
1002,1059,1058
1237,1283,1
1238,1237,4
0,1237,1238
0,1283,1237
1236,1282,2
1,1282,1236
1,1236,1237
38,39,164
39,165,164
165,166,167
1141,6,1090
1035,7,8
749,807,11
83,238,82
239,238,83
211,210,79
315,358,314
359,358,315
358,88,402
358,359,88
1303,1264,1265
1213,1214,1261
1060,1059,1003
1059,1060,1113
115,1140,114
1140,113,114
801,743,744
633,632,100
1234,1188,1139
173,186,185
173,163,164
163,38,164
162,38,163
160,39,40
39,160,166
160,41,166
39,166,165
224,55,254
1091,1141,1090
1141,5,6
864,11,807
864,923,922
11,864,922
978,1035,1034
923,978,922
978,1034,9
922,978,9
245,246,283
212,236,235
81,212,80
212,211,80
81,237,236
81,236,212
237,81,82
238,237,82
854,797,855
1230,1278,1277
1274,137,1308
1309,1310,137
1272,138,1307
1325,132,133
141,1266,1267
1221,1269,1268
1300,1299,1261
1317,1316,1303
1264,1217,1265
708,707,650
651,708,650
1004,1005,1061
1060,1004,1061
1004,1060,1003
1001,1002,1058
1000,1056,999
1166,1214,1213
1114,1164,1113
1114,1060,1061
1060,1114,1113
1115,1114,1061
1005,1062,1061
1062,1115,1061
1062,1005,1006
1019,963,964
79,210,234
1140,115,1139
1140,1139,1088
1188,1138,1087
116,1139,115
863,920,862
921,108,920
106,921,105
921,863,105
863,921,920
107,921,106
921,107,108
104,806,103
863,104,105
104,863,806
920,919,862
801,800,743
633,101,690
101,102,690
101,633,100
743,686,744
630,686,629
686,687,744
687,686,630
1281,1235,117
118,1281,117
1194,1193,1146
1193,1145,1146
159,1192,1241
1193,1192,1145
1192,1193,1241
159,1240,1192
1193,158,1241
158,1193,1194
1211,1164,1212
758,757,700
174,173,164
174,175,187
165,174,164
175,174,165
174,186,173
186,174,187
171,37,162
171,36,37
12,691,692
175,188,187
176,168,177
161,168,167
167,166,41
167,41,161
161,42,168
47,204,190
5,1189,4
1189,5,1141
1189,1238,4
1189,1190,1238
1191,1238,1190
159,1239,1191
1238,1239,0
979,1089,1035
1089,7,1035
1089,1036,1090
6,1089,1090
7,1089,6
219,203,189
218,245,244
798,797,740
797,798,855
1132,129,1183
212,210,211
212,235,210
271,235,236
314,313,275
99,632,577
632,578,100
99,577,98
99,578,632
1231,130,1313
1231,1278,1230
1231,1230,1183
1231,129,130
129,1231,1183
1312,1323,1319
1322,1323,135
1323,1322,1319
1278,1312,1277
1312,1320,1323
1186,1138,1187
1188,1187,1138
969,127,1024
1310,1318,137
1319,136,1318
1319,1322,136
1224,1272,1271
1311,1275,1276
1309,1275,1310
1269,140,1268
1270,140,1269
1327,133,134
1326,1327,134
1327,1325,133
1304,1303,1265
1317,1304,142
1304,1266,1305
1266,1304,1265
1304,1305,142
1317,1303,1304
1223,1269,1222
1221,1222,1269
1266,1219,1267
1298,145,146
1300,145,1299
1263,1262,1215
1262,1214,1215
144,1263,1301
1214,1262,1261
1302,1301,1263
1264,1302,1263
1302,1264,1303
1316,1302,1303
1301,1302,143
1302,1316,143
707,649,650
706,649,707
826,768,769
710,768,767
709,710,767
709,708,651
410,448,409
594,595,651
594,651,650
544,599,598
55,255,254
1112,1059,1113
1059,1112,1058
1001,1057,1000
1057,1001,1058
1057,1056,1000
1002,947,1003
1165,1166,1213
1165,1213,1212
1164,1165,1212
1166,1165,1115
1165,1114,1115
1114,1165,1164
1063,1062,1006
1137,1086,1138
1088,1188,1087
1086,1087,1138
